canonical_smiles,pIC50
Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,4.83000246293343
Cc1cc(N(C)C)nc(N[C@H]2CC[C@@H](NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)n1,5.917214629683549
Cc1cc(N(C)C)nc(N[C@H]2CC[C@@H](NC(=O)c3ccc(Cl)c(Cl)c3)CC2)n1,6.4089353929735005
Cc1cc(N(C)C)nc(N[C@H]2CC[C@@H](NC(=O)c3ccc(Cl)cc3)CC2)n1,6.096910013008056
Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,5.0
Cc1cc(OCCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,8.455931955649724
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,5.337242168318426
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,7.886056647693163
Cc1ccc(C(=O)N[C@H]2CC[C@@H](Nc3ncc(C)c(N(C)C)n3)CC2)cc1,6.769551078621726
Cc1ccc(CCn2c3c(c4cc(C)ccc42)CN(C)CC3)cc1,6.950781977329818
Cc1ccc(CCn2c3c(c4cc(F)ccc42)CN(C)CC3)cc1,7.508638306165727
Cc1ccc(CCn2c3c(c4cc(F)ccc42)CN(C)CC3)cn1,6.54764222736066
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,3.499999994529686
Cc1ccc(NC(=O)C[C@H](CCC(=O)O)c2noc([C@H]3C[C@@H](CC(C)(C)C)C3)c2C2CC2)c(Cl)c1,5.0
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,7.3979400086720375
Cc1ccc2c(c1)Cc1ccccc1N1OC(CN(C)C)CC21,7.79997073344623
Cc1ccc2c(c1)N1OC(CN(C)C)CC1c1ccccc1C2,8.230032198670557
Cc1ccc2c(c1)c1c(n2/C=C\c2ccccc2)CCN(C)C1,6.98369061957464
Cc1ccc2c(c1)c1c(n2CCc2ccc(C(F)(F)F)cc2)CCN(C)C1,7.008773924307505
Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,6.299977189120201
Cc1ccc2c(c1)c1c(n2CCc2ccc(F)cc2)CCN(C)C1,7.522878745280337
Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1,7.116793576443801
Cc1ccc2c(c1)c1c(n2CCc2ccccn2)CCN(C)C1,5.650514997831991
Cc1ccc2c(c1)c1c(n2CCc2ccccn2)CCN(C2CCN(C)CC2)C1,5.0
Cc1ccc2c(c1)c1c(n2CCc2cccnc2)CCN(C)C1,5.9006714565227885
Cc1ccc2c(c1)c1c(n2CCc2cccnc2)CCN(C2CCN(C)CC2)C1,5.554395796726403
Cc1ccc2c(c1)c1c(n2CCc2ccncc2)CCN(C)C1,6.097998472635194
Cc1ccc2c(c1)c1c(n2CCc2ccncc2)CCN(C2CCN(C)CC2)C1,5.120904120499928
Cc1ccc2c(c1)c1c(n2CCc2cnccn2)CCN(C)C1,5.797514759626498
Cc1cccc(C(=O)N[C@H]2CC[C@@H](Nc3ncc(C)c(N(C)C)n3)CC2)c1,5.795880017344075
Cc1cccc2c1C1CC(CN(C)C)ON1c1ccccc1C2,7.9299621333922445
Cc1cccc2c1Cc1ccccc1C1CC(CN(C)C)ON21,8.219970872662662
Cc1ccccc1C(OCCN(C)C)c1ccccc1,4.958114113907126
Cc1ccccc1N1CCN(C(=O)COc2ccc3[nH]cc(CCN)c3c2)CC1,5.0
Cc1ccccc1OCC(O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,8.050609993355087
Cc1cn([C@H](C)CC#N)c(=O)c2cc(Cn3nc(C(F)F)cc3Cl)nn12,5.0
Cc1cnc(N[C@H]2CC[C@@H](CNC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)nc1N(C)C,5.0
Cc1cnc(N[C@H]2CC[C@@H](CNC(=O)c3ccc(F)c(F)c3)CC2)nc1N(C)C,6.036212172654444
Cc1cnc(N[C@H]2CC[C@@H](NC(=O)c3ccc(Cl)cc3)CC2)nc1N(C)C,6.119186407719209
Cc1cnc(N[C@H]2CC[C@@H](NC(=O)c3ccc(F)cc3)CC2)nc1N(C)C,6.09151498112135
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,8.4089353929735
Cc1coc2ccc(N3C[C@@]4(CN5CCC4CC5)OC3=O)cc12,5.0
Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,5.0
Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,5.0
Cc1nc2cccc(F)c2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,5.0
Cc1nc2ccccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,6.8794260687941495
Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3ccc4ccc(Cl)cc4n3)c2)cc1,5.0
Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3nc4cc(F)ccc4s3)c2)cc1,5.0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,6.505886142453843
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2,6.896196279044043
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(F)F.Cl,6.790484985457369
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2F,6.910094888560602
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2O,6.752026733638193
Clc1ccc(CNCC[C@@H]2C[C@H]2c2c[nH]cn2)cc1,5.167491087293763
Clc1ccc(CNCC[C@H]2C[C@@H]2c2c[nH]cn2)cc1,5.070581074285707
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,7.00436480540245
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,7.433329713287402
Clc1cccc(N2CCN(CC3CC4c5ccccc5Cc5ccccc5N4O3)CC2)c1,6.0
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,4.531564047103727
Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O,5.0
Cn1c(C2=CCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.3872161432802645
Cn1c(N2CCCN(CC/C=C3/c4ccccc4CCc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.815308569182401
Cn1c(N2CCCN(CC/C=C3/c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.8696662315049934
Cn1c(N2CCCN(CC/C=C3/c4ccccc4COc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.200659450546418
Cn1c(N2CCCN(CC/C=C3/c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.036212172654444
Cn1c(N2CCCN(CCCN3c4cc(C(=O)O)ccc4COc4ccccc43)CC2)cc(=O)n(C)c1=O,6.275724130399211
Cn1c(N2CCCN(CCCN3c4ccccc4CCc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.154901959985743
Cn1c(N2CCCN(CCCN3c4ccccc4CCc4ccc(C(C)(C)C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.1249387366083
Cn1c(N2CCCN(CCCN3c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.267606240177031
Cn1c(N2CCCN(CCCN3c4ccccc4COc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.3872161432802645
Cn1c(N2CCCN(CCCN3c4ccccc4COc4ccc(C(C)(C)C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.823908740944319
Cn1c(N2CCCN(CCCN3c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.892790030352131
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4c(C(=O)O)cccc43)CC2)cc(=O)n(C)c1=O,6.301029995663981
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(/C=C\C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.490797477668897
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.638272163982407
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(C(C)(C)C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.910094888560602
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.638272163982407
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(CCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.161150909262744
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(OCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.055517327849831
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4cccc(C(=O)O)c43)CC2)cc(=O)n(C)c1=O,6.301029995663981
Cn1c(N2CCN(CC/C=C3/c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.709965388637482
Cn1c(N2CCN(CC/C=C3/c4ccccc4COc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.488116639021126
Cn1c(N2CCN(CC/C=C3/c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.075720713938118
Cn1c(N2CCN(CC/C=C3\c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.267606240177031
Cn1c(N2CCN(CCCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.455931955649724
Cn1c(N2CCN(CCCN3c4ccccc4COc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.853871964321762
Cn1c(N2CCN(CCCN3c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.5934598195660445
Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.431798275933005
Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.3979400086720375
Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(CCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.978810700930062
Cn1c(N2CCN(CCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,6.906578314837764
Cn1c(NCCCN2CCC(CN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,7.337242168318426
Cn1c(NCCCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)cc(=O)n(C)c1=O,7.394706987547422
Cn1c(NCCCN2CCC(Oc3ccc(Cl)cc3C(=O)O)CC2)cc(=O)n(C)c1=O,6.0
Fc1ccc(-c2noc(C3CCN(c4cnc5ccc(Cl)cc5c4)CC3)n2)c(Cl)c1,4.301029995663981
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,6.801342913045577
Fc1ccc([Si]2(c3ccc(F)cc3)CCC(N3CCN(c4ccccc4)CC3)C2)cc1,6.0
N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.0996328713435295
N#Cc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,6.552841968657781
N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.342944147142896
N#Cc1ccc2nn(CCCCN3CCN(c4cccc5sccc45)CC3)c(=O)n2c1,7.115771230367396
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,8.002657309398378
NC(=O)c1cn(CCN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)nn1,7.913284336055117
NCC1CC2c3ccccc3Cc3ccccc3N2O1,6.699991797446187
NCCCCCCCCCCCCCCc1c[nH]cn1,5.700000503883016
NCCCCCCCCCCCCCc1c[nH]cn1,5.899998417198648
NCCCCCCCCCCCCc1c[nH]cn1,6.0
NCCCCCCCCCCCCc1cccnc1,5.899998417198648
NCCCCCCCCCCCCc1ccncc1,6.399996913372259
NCCCCCCCCCCCc1c[nH]cn1,6.599997654072045
NCCCCCCCCCCc1c[nH]cn1,6.299997602857746
NCCCCCCCCCCc1cccnc1,5.59999938302362
NCCCCCCCCCCc1ccncc1,5.59999938302362
NCCCCCCCCCc1c[nH]cn1,5.700000503883016
NCCCCCCCCCc1ccccn1,5.100000128334196
NCCCCCCCCc1c[nH]cn1,5.499999678657065
NCCc1c[nH]c(-c2ccc(Cl)c(Cl)c2)n1,4.300000029139089
NCCc1c[nH]c(-c2cccc(C(F)(F)F)c2)n1,6.0
NCCc1c[nH]c(-c2cccc(Cl)c2)n1,5.700000503883016
NCCc1c[nH]c(CCC(c2ccccc2)c2ccccc2)n1,6.0999990348465305
NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4cccc5ccccc45)CC3)cc12,6.0
NCCc1c[nH]cn1,6.399999067296699
NCCc1ccccn1,5.899998417198648
Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,6.0
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,5.344957658668799
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.555799011135841
O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.714442690992226
O=C(CCO)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,6.900664722314042
O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.779891911959945
O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,5.0
O=C(Nc1ccccc1OCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)C1CCC1,5.300000202445418
O=C(O)/C=C/C(=O)O.[2H]C([2H])(Cc1c[nH]c2ccccc12)N(C)C,6.468521082957745
O=C(O)CC(O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,6.900664722314042
O=C(O)Cc1ccc(OCCN2CCC(c3nc4ccccc4n3CCOc3ccccc3)CC2)cc1,6.567030709125595
O=C(O)c1cc(-c2cccc(COc3ccc4c(=O)n(C5CCCC5)sc4c3)c2)ccc1Cl,5.0
O=C(O)c1cc(-c2cccc(COc3ccc4c(c3)CN(C3CCCC3)C4=O)c2)ccc1Cl,5.088842391260023
O=C(O)c1ccc(CCCN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1,7.19037295810595
O=C(O)c1ccc(OCCN2CCC(c3nc4ccccc4n3CCOc3ccccc3)CC2)cc1,6.585026652029182
O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.892790030352131
O=C(c1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1)C1CC1,5.0
O=C(c1nc2ccccc2n1Cc1ccc(F)cc1)C1CCN(CCC2(c3ccc4c(c3)OCO4)CCN(C(=O)c3ccc(Cl)cc3Cl)C2)CC1,8.161780778092375
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,6.515700160653214
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,6.376750709602099
O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,4.958607314841775
O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,6.304518323509802
O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,6.709965388637482
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,6.7594507517174005
O=C1c2ccccc2C(=O)N1CC1CC2c3ccccc3Cc3ccccc3N2O1,6.0
O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2,5.0
O=[N+]([O-])c1ccccc1OCC(O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,7.276955008356555
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,5.871600731282193
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(F)cccn12,7.510041520575165
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccccn12,7.053056729302175
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,6.442492798094342
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,4.750000100140428
OC(COc1ccccc1)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,8.20551195334083
OC(COc1ccccc1Br)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,7.395557933739277
OC(COc1ccccc1C(F)(F)F)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,7.0873528937816825
OC(COc1ccccc1Cl)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,7.546528766277064
OC(COc1ccccc1F)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,8.324221658325914
OC(COc1ccccc1OC(F)(F)F)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,7.435215615496013
OCCN1CCC(c2nc3ccccc3n2Cc2ccccn2)CC1,6.756961951313706
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,7.3979400086720375
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,7.402304814074488
OC[C@H](O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,8.705533773838408
O[C@@H]1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,4.638272163982407
O[C@H]1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,4.769551078621726
c1ccc(N2CCN(CC3CC4c5ccccc5Cc5ccccc5N4O3)CC2)cc1,6.0
c1ccc2c(c1)CN(CC1CC3c4ccccc4Cc4ccccc4N3O1)C2,6.0
c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCCC3)CC21,8.51999305704285
c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCNCC3)CC21,6.0
c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCOCC3)CC21,7.580044251510242
c1nc(CCCCCCCCCCCCN2CCCC2)c[nH]1,5.40000018605658
c1nc(CCCCCCCCCCN2CCCC2)c[nH]1,6.399996913372259
c1nc(CCCCCCCCN2CCCC2)c[nH]1,6.199998172182031
c1nc([C@H]2C[C@@H]2CCNCC2CCCCC2)c[nH]1,5.0
